id_Entry,coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_pressure,main_humidity,main_temp_min,main_temp_max,main_sea_level,main_grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,visibility,rain_1h,rain_3h,snow_1h,snow_3h,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,data_entry_timestamp
257,-6.27,53.34,801,Clouds,few clouds,02d,stations,1,-3,987,80,0,2,,,4.6,250,,20,10000,,,,,3/2/2020 8:59,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:00
258,-6.27,53.34,801,Clouds,few clouds,02d,stations,1,-3,987,80,0,2,,,4.6,250,,20,10000,,,,,3/2/2020 8:56,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:10
259,-6.27,53.34,801,Clouds,few clouds,02d,stations,1,-3,987,80,0,2,,,4.6,250,,20,10000,,,,,3/2/2020 9:11,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:20
260,-6.27,53.34,801,Clouds,few clouds,02d,stations,2,-3,987,71,1,3,,,5.1,240,,20,10000,,,,,3/2/2020 9:29,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:30
261,-6.27,53.34,801,Clouds,few clouds,02d,stations,1,-3,987,71,1,3,,,5.1,240,,20,10000,,,,,3/2/2020 9:28,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:40
262,-6.27,53.34,801,Clouds,few clouds,02d,stations,2,-3,987,71,1,3,,,5.1,240,,20,10000,,,,,3/2/2020 9:43,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 9:50
263,-6.27,53.34,801,Clouds,few clouds,02d,stations,2,-2,988,71,2,3,,,5.1,240,,20,10000,,,,,3/2/2020 9:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:00
264,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-2,988,71,2,3,,,5.1,240,,20,10000,,,,,3/2/2020 10:06,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:10
265,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-2,988,71,2,3,,,5.1,240,,20,10000,,,,,3/2/2020 10:07,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:20
266,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-2,988,71,2,4,,,5.1,250,,20,10000,,,,,3/2/2020 10:29,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:30
267,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-2,988,59,2,4,,,5.1,250,,20,10000,,,,,3/2/2020 10:35,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:40
268,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-2,988,59,2,5,,,5.1,250,,20,10000,,,,,3/2/2020 10:46,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 10:50
269,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,988,59,3,5,,,6.2,240,11.3,20,10000,,,,,3/2/2020 10:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:00
270,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,988,59,3,5,,,6.2,240,11.3,20,10000,,,,,3/2/2020 10:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:10
271,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,988,75,4,5,,,6.2,250,,20,10000,,,,,3/2/2020 11:17,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:20
272,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,988,75,4,5,,,6.2,250,,20,10000,,,,,3/2/2020 11:29,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:30
273,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,988,75,3,5,,,6.2,250,,20,10000,,,,,3/2/2020 11:33,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:40
274,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,988,75,3,5,,,6.2,250,,20,10000,,,,,3/2/2020 11:39,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 11:50
275,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,989,59,4,5,,,5.1,230,,40,10000,,,,,3/2/2020 11:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:00
276,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,989,59,4,5,,,5.1,230,,40,10000,,,,,3/2/2020 12:08,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:10
277,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,989,59,4,6,,,5.1,240,,40,10000,,,,,3/2/2020 12:19,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:20
278,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,989,59,4,6,,,5.1,240,,40,10000,,,,,3/2/2020 12:25,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:30
279,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,989,60,4,6,,,5.1,240,,40,10000,,,,,3/2/2020 12:36,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:40
280,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,60,4,6,,,6.7,250,11.8,40,10000,,,,,3/2/2020 12:50,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 12:50
281,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,60,4,6,,,6.7,250,11.8,40,10000,,,,,3/2/2020 12:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:00
282,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,60,4,6,,,6.7,250,11.8,40,10000,,,,,3/2/2020 12:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:10
283,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,60,3,5,,,6.7,250,11.8,40,10000,,,,,3/2/2020 13:15,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:20
284,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,60,3,5,,,6.7,250,11.8,40,10000,,,,,3/2/2020 13:15,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:30
285,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,989,65,4,6,,,6.7,250,11.8,40,10000,,,,,3/2/2020 13:36,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:40
286,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,-1,989,56,5,6,,,8.2,260,,75,10000,,,,,3/2/2020 13:48,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 13:50
287,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,-1,989,56,5,6,,,8.2,260,,75,10000,,,,,3/2/2020 13:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:00
288,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,-1,989,56,4,6,,,8.2,260,,75,10000,,,,,3/2/2020 14:10,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:10
289,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-2,989,56,4,6,,,8.2,260,,75,10000,,,,,3/2/2020 14:13,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:20
290,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,989,56,3,6,,,7.2,250,12.3,75,10000,,,,,3/2/2020 14:27,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:30
291,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,989,56,4,6,,,7.2,250,12.3,75,10000,,,,,3/2/2020 14:31,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:40
292,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,989,56,4,6,,,7.2,250,12.3,75,10000,,,,,3/2/2020 14:44,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 14:50
293,-6.27,53.34,521,Rain,shower rain,09d,stations,5,-1,989,60,4,5,,,6.7,260,,75,10000,,,,,3/2/2020 14:50,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:00
294,-6.27,53.34,521,Rain,shower rain,09d,stations,5,-1,989,60,4,5,,,6.7,260,,75,10000,,,,,3/2/2020 15:00,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:10
295,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,-1,989,70,4,5,,,5.7,250,,40,10000,0.25,,,,3/2/2020 15:20,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:20
296,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,-1,989,70,4,5,,,5.7,250,,40,10000,0.25,,,,3/2/2020 15:25,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:30
297,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,-1,989,70,3,5,,,5.7,250,,40,10000,0.25,,,,3/2/2020 15:36,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:40
298,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,-1,989,70,3,5,,,5.7,250,,40,10000,0.25,,,,3/2/2020 15:40,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 15:50
299,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,-1,989,70,3,5,,,5.7,250,,40,10000,0.25,,,,3/2/2020 15:45,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:00
300,-6.27,53.34,500,Rain,light rain,10d,stations,4,-2,989,70,2,5,,,6.7,250,13.4,40,10000,0.25,,,,3/2/2020 16:04,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:10
301,-6.27,53.34,500,Rain,light rain,10d,stations,4,-2,989,70,2,5,,,6.7,250,13.4,40,10000,0.25,,,,3/2/2020 16:15,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:20
302,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,990,65,3,5,,,7.2,250,12.3,20,10000,,,,,3/2/2020 16:28,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:30
303,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,990,65,3,5,,,7.2,250,12.3,20,10000,,,,,3/2/2020 16:28,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:40
304,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,990,75,2,5,,,5.7,240,12.3,20,10000,,,,,3/2/2020 16:48,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 16:50
305,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,990,75,2,5,,,5.7,240,12.3,20,10000,,,,,3/2/2020 16:58,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:00
306,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,990,75,2,5,,,5.7,240,12.3,20,10000,,,,,3/2/2020 17:04,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:10
307,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,990,75,2,5,,,5.7,240,12.3,20,10000,,,,,3/2/2020 17:16,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:20
308,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-1,990,79,2,4,,,5.7,250,,20,10000,,,,,3/2/2020 17:27,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:30
309,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-1,990,79,2,4,,,5.7,250,,20,10000,,,,,3/2/2020 17:27,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:40
310,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-1,990,79,2,4,,,5.7,250,,20,10000,,,,,3/2/2020 17:37,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 17:50
311,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,3,-1,990,75,2,4,,,5.1,240,10.3,40,10000,,,,,3/2/2020 17:53,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:00
312,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-1,990,75,2,4,,,5.1,240,10.3,40,10000,,,,,3/2/2020 18:05,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:10
313,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-1,990,75,2,4,,,5.1,240,10.3,40,10000,,,,,3/2/2020 18:05,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:20
314,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,990,80,2,4,,,4.1,240,,20,10000,,,,,3/2/2020 18:30,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:30
315,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,990,80,2,4,,,4.1,240,,20,10000,,,,,3/2/2020 18:35,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:40
316,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,990,80,2,4,,,4.1,240,,20,10000,,,,,3/2/2020 18:45,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 18:50
317,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,991,80,2,4,,,4.6,250,,20,10000,,,,,3/2/2020 18:52,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:00
318,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,991,80,2,4,,,4.6,250,,20,10000,,,,,3/2/2020 19:05,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:10
319,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,991,80,2,4,,,4.6,240,9.8,75,10000,,,,,3/2/2020 19:20,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:20
320,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,991,80,2,4,,,4.6,240,9.8,75,10000,,,,,3/2/2020 19:30,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:30
321,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,991,80,2,3,,,4.6,240,9.8,75,10000,,,,,3/2/2020 19:39,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:40
322,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,991,80,2,3,,,4.6,240,9.8,75,10000,,,,,3/2/2020 19:39,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 19:50
323,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-2,991,80,2,3,,,5.7,240,,40,10000,,,,,3/2/2020 20:00,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:00
324,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-2,991,80,2,3,,,5.7,240,,40,10000,,,,,3/2/2020 20:03,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:10
325,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-2,991,80,2,3,,,5.7,240,,40,10000,,,,,3/2/2020 20:09,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:20
326,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,991,80,1,3,,,6.2,250,11.3,40,10000,,,,,3/2/2020 20:25,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:30
327,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,991,80,1,3,,,6.2,250,11.3,40,10000,,,,,3/2/2020 20:33,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:40
328,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,2,2,,,5.7,250,,20,10000,,,,,3/2/2020 20:50,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 20:50
329,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,1,2,,,5.7,250,,20,10000,,,,,3/2/2020 20:56,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:00
330,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,2,2,,,5.7,250,,20,10000,,,,,3/2/2020 20:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:10
331,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,1,2,,,5.7,250,,20,10000,,,,,3/2/2020 21:06,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:20
332,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,1,2,,,5.7,250,,20,10000,,,,,3/2/2020 21:15,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:30
333,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,1,2,,,5.1,240,10.3,20,10000,,,,,3/2/2020 21:33,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:40
334,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-3,992,79,1,2,,,5.1,240,10.3,20,10000,,,,,3/2/2020 21:44,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 21:50
335,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,992,79,1,3,,,4.6,240,,20,10000,,,,,3/2/2020 21:59,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:00
336,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,992,79,1,3,,,4.6,240,,20,10000,,,,,3/2/2020 22:01,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:10
337,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,992,79,1,3,,,4.6,240,,20,10000,,,,,3/2/2020 22:15,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:20
338,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,79,1,2,,,5.7,240,,40,10000,,,,,3/2/2020 22:20,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:30
339,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.7,240,,40,10000,,,,,3/2/2020 22:34,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:40
340,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.7,240,,40,10000,,,,,3/2/2020 22:45,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 22:50
341,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.7,230,,40,10000,,,,,3/2/2020 22:55,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:00
342,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.7,230,,40,10000,,,,,3/2/2020 23:02,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:10
343,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,2,2,,,5.7,230,,40,10000,,,,,3/2/2020 23:14,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:20
344,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.1,240,,40,10000,,,,,3/2/2020 23:27,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:30
345,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.1,240,,40,10000,,,,,3/2/2020 23:35,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:40
346,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,992,80,1,2,,,5.1,240,,40,10000,,,,,3/2/2020 23:46,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 23:50
347,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,993,80,1,2,,,5.1,240,,40,10000,,,,,3/2/2020 23:58,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:00
348,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,993,80,1,2,,,5.1,240,,40,10000,,,,,3/3/2020 0:09,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:10
349,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-3,993,80,1,2,,,5.1,240,,40,10000,,,,,3/3/2020 0:16,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:20
350,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,993,86,2,2,,,4.6,240,,75,10000,,,,,3/3/2020 0:28,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:30
351,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,993,86,2,2,,,4.6,240,,75,10000,,,,,3/3/2020 0:28,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:40
352,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,992,86,2,2,,,5.1,240,,75,10000,,,,,3/3/2020 0:48,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 0:50
353,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,992,86,2,2,,,5.1,240,,75,10000,,,,,3/3/2020 0:58,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:00
354,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,992,86,2,2,,,5.1,240,,75,10000,,,,,3/3/2020 1:09,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:10
355,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,992,86,2,2,,,5.1,240,,75,10000,,,,,3/3/2020 1:05,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:20
356,-6.27,53.34,520,Rain,light intensity shower rain,09n,stations,2,-2,992,86,2,2,,,4.6,240,,75,10000,,,,,3/3/2020 1:20,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:30
357,-6.27,53.34,520,Rain,light intensity shower rain,09n,stations,2,-2,992,86,2,2,,,4.6,240,,75,10000,,,,,3/3/2020 1:28,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:40
358,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-3,993,86,2,2,,,5.7,250,,75,10000,,,,,3/3/2020 1:47,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 1:50
359,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-3,993,86,2,2,,,5.7,250,,75,10000,,,,,3/3/2020 1:59,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 2:00
360,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-3,993,86,2,2,,,5.7,250,,75,10000,,,,,3/3/2020 1:59,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 2:10
361,-6.27,53.34,803,Clouds,broken clouds,04n,stations,2,-2,993,86,2,2,,,5.7,250,,75,10000,,,,,3/3/2020 2:15,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 2:20
362,-6.27,53.34,500,Rain,light rain,10n,stations,2,-2,992,93,2,2,,,5.7,250,,90,9000,,,,,3/3/2020 2:28,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 2:30
363,-6.27,53.34,500,Rain,light rain,10n,stations,2,-2,992,93,2,2,,,5.7,250,,90,9000,,,,,3/3/2020 2:30,1,1565,,IE,3/3/2020 7:07,3/3/2020 18:06,0,2964574,Dublin,200,3/3/2020 2:40
